"id";"value";"lat";"lng";"patrol";"createdAt";"updatedAt"
"34c6a3e3-d90b-4da0-a834-419ddeef4071";"Кудайбердиева 6";-175.813;88.4186;"Центральный";"2020-09-13 17:21:05";"2020-09-13 17:21:05"
"35316e05-85d1-467d-a21e-ee2a10a151aa";"Ломова135";-140.575;105.053;"Южный";"2020-10-05 08:02:35";"2020-10-05 08:02:35"
"354e0aa8-7f3c-4544-8501-f5150a8c15b5";"Назарбаева 20";-78.1294;91.4264;"Центральный";"2020-09-13 12:42:39";"2020-09-13 12:42:39"
"35554b7e-d7ec-4ed8-afa2-067d32a9d693";"Заслонова, 31";-50.9151;134.318;"Северный";"2020-03-21 05:14:42";"2020-03-21 05:14:42"
"356f6330-45b1-44a5-86b6-05085dab6c63";"Заслонова, 59/2";-46.6964;154.615;"Северный";"2020-03-21 05:37:27";"2020-03-21 05:37:27"
"3591ec43-2c31-4169-95be-7dc567083b23";"Астана, 6";-62.606;45.987;"Северный";"2020-03-20 05:37:41";"2020-03-20 05:37:41"
"359a3215-bff6-49d7-b712-fa9c69664bcb";"Академика Сатпаева, 11";-60.9307;52.3958;"Северный";"2020-03-20 09:44:57";"2020-03-20 09:44:57"
"35aa7dbf-5f94-4be1-88bd-75fca83a2c82";"Каирбаева 96";-82.1651;84.0625;"Центральный";"2020-09-30 07:13:35";"2020-09-30 07:13:35"
"35d6d7d2-111b-48ea-8392-d46a3c079414";"Украинская, 1";-45.2901;158.349;"Северный";"2020-03-21 05:44:47";"2020-03-21 05:44:47"
"36081b10-e889-4b1b-b8e7-13292ba46cb7";"Литвинова, 19";-43.0089;161.177;"Северный";"2020-03-21 06:26:52";"2020-03-21 06:26:52"
"360c306c-b6f7-4480-88b1-9ea748dc0694";"Естая 134/2";-95.1216;84.4453;"Центральный";"2020-09-30 06:24:28";"2020-09-30 06:24:28"
"362495ee-6bc6-4ed7-bd8c-80445fd451d7";"Пензенская, 14";-47.0982;161.393;"Северный";"2020-03-21 05:53:46";"2020-03-21 05:53:46"
"366db8dd-a377-44e3-95df-345a086bccfe";"Камзина, 12";-73.4151;118.568;"Северный";"2020-03-24 09:54:06";"2020-03-24 09:54:06"
"36dc30d5-233f-42c1-8397-191ec880b4af";"Алтайская, 37";-47.3839;171.318;"Северный";"2020-03-23 06:15:16";"2020-03-23 06:15:16"
"37349f55-1959-4248-9e44-eca2f3a09c9a";"Дальневосточная, 26/3";-34.8404;179.69;"Северный";"2020-03-23 10:24:32";"2020-03-23 10:24:32"
"37618ff9-7a9a-4cf5-974d-a73cb918e7db";"Нурсултан Назарбаева 48";-127.411;96.1172;"Центральный";"2020-09-30 15:00:27";"2020-09-30 15:00:27"
"37779fcc-c700-4b5e-a235-bf432a0f0ec1";"Нурсултан Назарбаева,283/2";-200.728;122.64;"Южный";"2020-09-10 15:15:34";"2020-09-10 15:15:34"
"37895734-0081-4c55-8894-6f83e52fae55";"Ломова 32";-144.161;63.2819;"Центральный";"2020-09-14 04:32:04";"2020-09-14 04:32:04"
"3795404b-af5f-4300-b2b8-dfcf072f658b";"Пензенская, 29";-50.1294;162.753;"Северный";"2020-03-21 05:56:46";"2020-03-21 05:56:46"
"379d85c1-8bb4-4307-8d07-5a04de79e434";"Торайгырова, 24а";-53.0826;39.8464;"Северный";"2020-03-20 11:07:16";"2020-03-20 11:07:16"
"37c615d7-9c47-458d-b9fe-92c07adad707";"Ворушина, 2Б";-159.442;134.405;"Южный";"2020-09-15 03:51:54";"2020-09-15 03:51:54"
"37fd38c2-a16d-40b3-8499-66983f239cb9";"Нурсултана Назарбаева проспект, 13";-68.7589;99.0833;"Северный";"2020-03-24 08:38:03";"2020-03-24 08:38:03"
"38137e6e-3d32-49af-b9b1-f16ef203e3b0";"Назарбаева 20/1";-86.6964;99.4471;"Южный";"2020-09-27 16:59:54";"2020-09-27 16:59:54"
"38748bce-28c6-4394-8c65-a728dab05c07";"Днепропетровская, 16";-42.9932;171.365;"Северный";"2020-03-23 06:17:20";"2020-03-23 06:17:20"
"38951ff3-15f1-44af-8fc2-bb63e43a7f46";"Нурсултана Назарбаева проспект, 33";-81.1651;99.599;"Северный";"2020-03-24 09:16:44";"2020-03-24 09:16:44"
"389a36d9-9c52-4008-9e86-47106d2a28ff";"Айманова, 41";-42.4464;28.0208;"Северный";"2020-03-20 04:34:04";"2020-03-20 04:34:04"
"38b1fb0e-14b3-4862-8d56-d2338f4a09d8";"Мира, 37/1";-51.9966;57.6589;"Северный";"2020-03-20 14:30:57";"2020-03-20 14:30:57"
"38b641dc-8030-4f84-93ef-7cccb8ac9cad";"Академика Сатпаева, 34";-65.337;49.6927;"Северный";"2020-03-20 06:12:03";"2020-03-20 06:12:03"
"38b73c67-03ed-4e5e-8dd4-ce0bb1e2a6d1";"Академика Сатпаева, 17";-65.4776;52.1927;"Северный";"2020-03-20 09:43:42";"2020-03-20 09:43:42"
"390bec9a-50e6-4577-83e2-8f3ef167c9bd";"Запорожская, 36";-46.3526;173.818;"Северный";"2020-03-23 08:12:51";"2020-03-23 08:12:51"
"3922e066-202b-41b9-8475-fdf69d321d73";"Сахалинская, 38";-43.1339;178.474;"Северный";"2020-03-23 08:28:31";"2020-03-23 08:28:31"
"39270eb1-fcb0-4fec-b4ab-b4f00acd9726";"Торайгырова,  72/3";-51.6685;83.9245;"Северный";"2020-03-21 03:57:22";"2020-03-21 03:57:22"
"393a605e-9c6a-4e09-8844-fd2a49d736b0";"Бухар Жырау 84";-61.2818;76.2858;"Центральный";"2020-09-13 15:17:14";"2020-09-13 15:17:14"
"397e81f1-4b6a-4d1d-99c8-9e91073746bd";"Айманова, 28/1";-48.0557;12.3594;"Северный";"2020-03-20 04:00:57";"2020-03-20 04:00:57"
"39a3efea-2f34-4715-80fa-b5d37adcbf2e";"Ломова, 149";-144.489;112.468;"Южный";"2020-09-15 03:50:07";"2020-09-15 03:50:07"
"39a8e2e1-87f5-476b-88db-a91565b1e65d";"сквер Береке""""";-55.3013;33.1354;"Северный";"2020-03-20 05:14:25";"2020-03-20 05:14:25"
"39f8d91c-f065-42d0-8d5e-6e098126e3b8";"Хабаровская, 28";-45.9107;166.714;"Северный";"2020-03-21 06:22:32";"2020-03-21 06:22:32"
"39fa542c-acc2-42df-9f27-790bc1195fd8";"Сулейменова, 2/2";-38.0401;185.552;"Северный";"2020-03-23 10:04:27";"2020-03-23 10:04:27"
"3a0d7d24-6d73-4dbd-bdcc-c04d3dc4cf7c";"Набережная, 7/1";-70.1294;42.401;"Северный";"2020-03-20 05:50:23";"2020-03-20 05:50:23"
"3a339d40-3914-4873-ac25-57ad43a20f1c";"Академика Бектурова, 24";-71.1495;61.8333;"Северный";"2020-03-20 10:29:49";"2020-03-20 10:29:49"
"3a4bb6b8-e736-4386-ace9-a9ed07841f34";"Заслонова, 23";-51.1651;130.88;"Северный";"2020-03-21 05:14:21";"2020-03-21 05:14:21"
"3a52cdbe-cc5d-406b-8002-4c8f93bf159e";"Запорожская, 21";-43.3214;173.802;"Северный";"2020-03-23 08:14:30";"2020-03-23 08:14:30"
"3a77af77-ca0f-4683-9d8d-f906e002b03e";"Академика Бектурова, 8";-55.3839;61.2083;"Северный";"2020-03-20 14:29:47";"2020-03-20 14:29:47"
"3a7d00f0-f92d-41ee-a21f-ff535933367d";"Алтайская, 21";-43.9932;170.552;"Северный";"2020-03-23 06:13:54";"2020-03-23 06:13:54"
"3af14780-58a9-4dea-a8e1-d62eaf15264f";"Ломова 37";-148.887;73.9327;"Центральный";"2020-09-13 10:31:30";"2020-09-13 10:31:30"
"3b216b1e-fb25-4381-b78b-52967d6bf2a6";"Павлова, 17";-74.6964;112.943;"Северный";"2020-03-24 09:52:28";"2020-03-24 09:52:28"
"3b501f9a-9621-4580-b0ac-4b250c98f697";"Торайгырова, 63";-61.337;55.4115;"Северный";"2020-03-20 10:24:47";"2020-03-20 10:24:47"
"3b55f295-e56a-4402-943e-02dab8c125f1";"Заслонова, 47";-50.1919;142.831;"Северный";"2020-03-21 05:30:11";"2020-03-21 05:30:11"
"3bc7ad3e-dfb3-49fb-87dc-948fbe8522c1";"Заслонова, 22";-43.8057;161.833;"Северный";"2020-03-21 06:25:40";"2020-03-21 06:25:40"
"3bcdefd9-d12e-4be2-b50c-f9574fff8cc7";"Мира, 26";-48.3214;53.1927;"Северный";"2020-03-21 02:50:12";"2020-03-21 02:50:12"
"3bd4b12d-f661-4662-9864-f48616a97a98";"Чокина 154";-132.743;111.953;"Южный";"2020-09-27 16:35:28";"2020-09-27 16:35:28"
"3bd78099-98dd-4ea8-b43a-4d5fab4d2e9a";"Нурсултана Назарбаева проспект, 1/1";-58.9151;94.1302;"Северный";"2020-03-24 08:09:39";"2020-03-24 08:09:39"
"3c191702-1efd-464e-baf2-27282e478e37";"Назарбаева 301";-212.283;139.788;"Южный";"2020-09-27 17:19:44";"2020-09-27 17:19:44"
"3c1cac00-6206-47de-8797-4bddb671645c";"Исы Байзакова 372";-167.071;85.4279;"Центральный";"2020-09-12 16:18:03";"2020-09-12 16:18:03"
"3c4a72d2-5e12-4d93-af93-2b3e0a13f928";"Алтайская, 44";-48.3995;170.677;"Северный";"2020-03-23 06:09:57";"2020-03-23 06:09:57"
"3cc2801f-7246-4f8c-b8f1-c0337f2c4843";"Нурсултана Назарбаева проспект, 21";-76.6339;96.2083;"Северный";"2020-03-24 09:09:03";"2020-03-24 09:09:03"
"3cc90f31-595c-49bc-999f-14ac89b69ef9";"Архангельская, 42/8";-44.2589;183.677;"Северный";"2020-03-23 09:55:59";"2020-03-23 09:55:59"
"3cd954db-95f1-42d4-b006-62cc227ca82d";"Минина, 18";-47.5435;163.104;"Северный";"2020-03-21 06:00:04";"2020-03-21 06:00:04"
"3d18c258-8fe6-4aa7-b625-ff351af9817f";"Целинная, 40";-46.8682;175.63;"Северный";"2020-03-23 08:17:22";"2020-03-23 08:17:22"
"3d3d8a26-40d6-4e3b-be60-43c022b03bb2";"Айманова, 40/2";-40.3482;25.6745;"Северный";"2020-03-20 04:54:55";"2020-03-20 04:54:55"
"3d4ceb0f-25b0-4330-8195-426c1536c65f";"Целинная, 8";-37.8057;173.146;"Северный";"2020-03-23 06:22:31";"2020-03-23 06:22:31"
"3d6783ed-fc34-48f9-a054-ce10149bdf3f";"Павлова, 15";-69.8682;113.583;"Северный";"2020-03-24 09:59:22";"2020-03-24 09:59:22"
"3d6943f5-0c94-47e4-bb66-1cf4eccdd507";"Целинная, 41";-44.1651;175.896;"Северный";"2020-03-23 08:20:48";"2020-03-23 08:20:48"
"3d6c3f5b-11e7-45bd-9fbc-f412cab22a84";"Генерала Дюсенова, 2/2";-53.3526;53.0521;"Северный";"2020-03-20 12:16:51";"2020-03-20 12:16:51"
"3d88f685-7947-40ee-a58d-e4591f453ff1";"Железнодорожников, 1";-41.4932;160.365;"Северный";"2020-03-21 06:29:31";"2020-03-21 06:29:31"
"3d8cc82f-e9d7-4a86-8abf-e7e6c278277c";"Баян Батыра, 10";-45.9464;33.9427;"Северный";"2020-03-20 11:02:00";"2020-03-20 11:02:00"
"3d8d3ca0-2c48-46ff-a240-8d0bfb5f2a9b";"Одесская, 2";-45.087;159.271;"Северный";"2020-03-21 05:47:32";"2020-03-21 05:47:32"
"3da2696d-5954-4897-89a7-1d7948a36b11";"Хабаровская, 5";-40.8214;166.13;"Северный";"2020-03-23 05:52:53";"2020-03-23 05:52:53"
"3dce94dc-c4ff-40ad-b0b8-40985edd7d69";"Запорожская, 35";-46.1807;174.427;"Северный";"2020-03-23 08:15:16";"2020-03-23 08:15:16"
"3dd19705-7e58-49a9-815f-0c05baa8c13f";"Хабаровская, 14";-42.8839;166.005;"Северный";"2020-03-21 06:45:48";"2020-03-21 06:45:48"
"3dd3bf2b-7772-47f5-9347-4da01884ee38";"Якутская, 15";-43.1294;168.354;"Северный";"2020-03-23 06:06:21";"2020-03-23 06:06:21"
"3e096fd3-b93e-4454-ba6b-6211576cf202";"Сибирская, 28";-46.3169;164.917;"Северный";"2020-03-21 06:06:07";"2020-03-21 06:06:07"
"3e38897c-048e-4527-8f3f-69b02a3a46ff";"Архангельская, 19";-44.0714;185.786;"Северный";"2020-03-23 10:02:03";"2020-03-23 10:02:03"
"3e5cfb7c-723f-41d3-86f1-b322426b266a";"Сураганова, 20";-66.3057;102.646;"Северный";"2020-03-24 08:42:05";"2020-03-24 08:42:05"
"3e8b3215-9169-4a0f-bfac-a9ba976ea4b1";"Камзина, 10";-73.4932;117.365;"Северный";"2020-03-24 09:57:33";"2020-03-24 09:57:33"
"3ea12009-b4a8-4683-86c8-2e5510897224";"Запорожская, 31";-45.3995;174.302;"Северный";"2020-03-23 08:14:57";"2020-03-23 08:14:57"
"3ea9e9db-f5d4-4a8a-b9dc-98f38b0c7b7c";"Торайгырова, 61";-60.0089;54.0365;"Северный";"2020-03-20 09:45:23";"2020-03-20 09:45:23"
"3f075965-7fa3-40b7-9748-049dc6959b43";"Павлова, 11/3";-74.8526;111.349;"Северный";"2020-03-24 09:51:45";"2020-03-24 09:51:45"
"3f1d6d17-6908-4919-a5ed-1afda169ac6a";"Торайгырова, 70а";-52.7432;84.2708;"Северный";"2020-03-21 03:36:04";"2020-03-21 03:36:04"
"3f3170f1-c135-4d84-9ad6-1eb8f61025e9";"Днепропетровская, 27";-44.8839;172.615;"Северный";"2020-03-23 06:25:26";"2020-03-23 06:25:26"
"3f77d9bd-1085-4875-84b5-139f9a426216";"Архангельская, 1";-39.212;184.724;"Северный";"2020-03-23 10:00:52";"2020-03-23 10:00:52"
"3f982fa7-954c-49cd-ba28-08c525d0f916";"Айманова, 16";-51.9932;17.8333;"Северный";"2020-03-20 04:14:25";"2020-03-20 04:14:25"
"3fa770a8-1a49-4c54-990a-5f641778f8b0";"Торайгырова, 48а";-54.7745;50.7708;"Северный";"2020-03-20 12:11:44";"2020-03-20 12:11:44"
"3fb73516-f51f-4a67-81e8-4e337e5654f9";"Камзина, 41/1";-95.6729;121.234;"Южный";"2020-09-15 03:37:00";"2020-09-15 03:37:00"
"3fda648e-50b5-48df-92e5-2e2d7add25ca";"Днепропетровская, 37";-46.9932;173.052;"Северный";"2020-03-23 06:26:22";"2020-03-23 06:26:22"
"4007b2bd-1eb4-4752-b7cc-8664728d8db8";"Днепропетровская, 32";-45.8995;172.021;"Северный";"2020-03-23 06:16:27";"2020-03-23 06:16:27"
"400f73e5-68a6-45c1-9ed4-9693cbda3851";"Сураганова, 4/2";-56.587;102.63;"Северный";"2020-03-24 08:49:46";"2020-03-24 08:49:46"
"406b9f39-f9b8-4131-b7f9-33a50e00cfb0";"Айманова, 8";-53.5089;19.0833;"Северный";"2020-03-20 04:17:27";"2020-03-20 04:17:27"
"4077e294-4b7c-4992-b3b8-dc8a0f61ed65";"Минина, 30";-49.9341;163.612;"Северный";"2020-03-21 06:00:52";"2020-03-21 06:00:52"
"407df7f4-1259-45f1-8a98-187f831e8c3c";"Нурсултан Назарбаева, 287";-207.524;133.999;"Южный";"2020-09-10 02:35:05";"2020-09-10 02:35:05"
"409c95cb-16e0-4701-b45a-58c5c79295a5";"Торайгырова, 24";-52.8214;41.5833;"Северный";"2020-03-20 11:05:04";"2020-03-20 11:05:04"
"40a6a43c-fc8f-4f17-be28-05561b643e15";"Дистанция пути, 5";-30.8214;181.146;"Северный";"2020-03-23 10:29:08";"2020-03-23 10:29:08"
"40fb5601-6499-451e-8696-49a9f18e614a";"​Черепанова, 10/1";-47.0714;72.724;"Северный";"2020-03-21 03:27:37";"2020-03-21 03:27:37"
"4108087d-e921-452a-a091-6137c19a888f";"Хабаровская, 15";-43.5089;166.724;"Северный";"2020-03-23 05:55:07";"2020-03-23 05:55:07"
"4116431b-4e2d-4c4a-92b5-18d3982db0da";"Целинная, 41/1";-44.6651;176.021;"Северный";"2020-03-23 08:20:55";"2020-03-23 08:20:55"
"412481fc-30d2-499e-a875-8abe076a79b8";"Ломова, 176,5";-127.872;152.484;"Южный";"2020-09-15 03:57:13";"2020-09-15 03:57:13"
"41f45ebc-13c9-410e-a034-c2d01fe94d7f";"Павлова, 40";-79.1964;107.849;"Северный";"2020-03-24 09:27:29";"2020-03-24 09:27:29"
"4218e1a9-f403-48fb-8c27-8b906055b8d0";"Муялдинская, 41/2";-45.1026;177.786;"Северный";"2020-03-23 08:24:17";"2020-03-23 08:24:17"
"4220a00c-5744-4c67-9dd1-473fbfc23f44";"Путейская, 60";-45.7276;80.3958;"Северный";"2020-03-21 03:59:51";"2020-03-21 03:59:51"
"42954d5d-fbde-4ff0-8efe-67848bcaf85a";"Алтайская, 19";-43.5401;170.458;"Северный";"2020-03-23 06:13:49";"2020-03-23 06:13:49"
"42baab8d-6d80-4632-b8b4-d36a0e8d891c";"Торайгырова, 16";-50.8057;36.2083;"Северный";"2020-03-20 11:13:59";"2020-03-20 11:13:59"
"42f2e148-97dd-4663-bf23-ab642b24845a";"Нурсултана Назарбаева проспект, 3/1";-65.337;95.7865;"Северный";"2020-03-24 08:37:12";"2020-03-24 08:37:12"
"43124d38-1782-4a98-aa50-64bbe4123bbe";"Заслонова, 7а";-51.4107;124.706;"Северный";"2020-03-21 05:08:07";"2020-03-21 05:08:07"
"43173b25-4e6e-4d44-ba4e-9e5143e81e55";"​Сулейменова, 4/6";-35.3214;184.505;"Северный";"2020-03-23 10:06:06";"2020-03-23 10:06:06"
"43224a72-3ccc-4daa-8b1a-a12dc40db753";"Генерала Дюсенова, 4";-54.587;56.0521;"Северный";"2020-03-20 12:15:45";"2020-03-20 12:15:45"
"433a7097-ae94-4fa3-a0a5-840d3f934c01";"Циольковского 140";-196.565;153.659;"Южный";"2020-10-05 08:11:07";"2020-10-05 08:11:07"
"4347f20c-6d54-4e31-a667-ebddbeafc47c";"Сормова, 5/2а";-50.6807;65.5052;"Северный";"2020-03-21 03:03:35";"2020-03-21 03:03:35"
"436728cc-7b79-43fb-a11f-ccc709836fd2";"Дистанция пути, 8";-28.4464;180.599;"Северный";"2020-03-23 10:30:01";"2020-03-23 10:30:01"
"43746629-c895-444a-a701-4b520f6c4ade";"Сормова, 5/3";-46.5714;67.8802;"Северный";"2020-03-21 02:57:52";"2020-03-21 02:57:52"
"437da345-7f89-48aa-8634-47de36c18f2c";"Павлова, 34";-75.8794;107.518;"Северный";"2020-03-24 09:30:56";"2020-03-24 09:30:56"
"43c05f58-6022-4d45-98b2-6049a6413aab";"Запорожская, 39";-47.087;174.661;"Северный";"2020-03-23 08:15:27";"2020-03-23 08:15:27"
"4417ef14-c517-4f78-b6a2-51161621ac62";"Торайгырова, 36";-56.462;47.2396;"Северный";"2020-03-20 11:22:06";"2020-03-20 11:22:06"
"44637bbd-dff1-4deb-953d-8f26ec403591";"Гагарина 68";-152.806;119.484;"Центральный";"2020-09-30 15:25:27";"2020-09-30 15:25:27"
"4498b705-3960-46d4-aca1-0df96e35cbbe";"Алтайская, 33";-46.4932;171.13;"Северный";"2020-03-23 06:15:07";"2020-03-23 06:15:07"
"449c358c-08e6-40e7-873a-f3ff514de659";"Нурмагамбетова, 52";-53.3839;127.099;"Северный";"2020-03-21 05:05:44";"2020-03-21 05:05:44"
"44a8621f-7e72-47b4-b56c-9d1413ee52b2";"Архангельская, 1/5";-32.0201;176.604;"Северный";"2020-03-23 10:21:51";"2020-03-23 10:21:51"
"44ae389b-d3c3-4a12-a058-c01877334c49";"Ворушина 1";-152.918;131.79;"Южный";"2020-09-27 17:00:57";"2020-09-27 17:00:57"
"45500676-da2b-4bf4-8b84-72c6c00ff940";"Мира, 54";-50.2745;69.8646;"Северный";"2020-03-21 03:23:15";"2020-03-21 03:23:15"
"4552b73d-3101-4383-a434-9a3582da2610";"Архангельская, 1а";-34.0714;184.849;"Северный";"2020-03-23 10:32:21";"2020-03-23 10:32:21"
"46336fc7-4001-46b9-b29d-f9df51250e5d";"Таллинская, 42/1";-45.9307;180.661;"Северный";"2020-03-23 09:03:55";"2020-03-23 09:03:55"
"4634635f-2f60-44ec-885d-6258acda5597";"Алтайская, 13/1";-41.8057;170.818;"Северный";"2020-03-23 06:18:07";"2020-03-23 06:18:07"
"4651b12d-ab87-472a-8f1d-b56aa54fdfcd";"Нурмагамбетова, 16/3";-49.7589;117.24;"Северный";"2020-03-21 05:01:24";"2020-03-21 05:01:24"
"4688cbe3-ba9e-4e83-9aa3-3091a4f99c0c";"Сулейменова, 14";-41.6807;186.24;"Северный";"2020-03-23 10:03:43";"2020-03-23 10:03:43"
"46a2d226-2914-44ee-95b8-2fd35c931573";"Якутская, 34";-46.6807;168.599;"Северный";"2020-03-23 05:59:09";"2020-03-23 05:59:09"
"46a4cfa5-e574-437e-b6de-ee2aaf0b22ef";"Архангельская, 4а";-36.2589;184.911;"Северный";"2020-03-23 10:05:12";"2020-03-23 10:05:12"
"46d42196-fa4b-4843-a55d-1a04bd114054";"Айманова, 19";-48.2745;21.5833;"Северный";"2020-03-20 04:11:17";"2020-03-20 04:11:17"
"46ec17a8-bdc3-4fb3-b5a6-ba29dc8c8141";"Литвинова, 48/1";-28.837;185.24;"Северный";"2020-03-23 10:34:45";"2020-03-23 10:34:45"
"46ed3d2d-cff4-45a9-a982-77e194863130";"Дальневосточная, 16";-30.5245;178.333;"Северный";"2020-03-23 10:26:12";"2020-03-23 10:26:12"
"46fab526-4649-42b3-a997-27abe5da2cab";"Дальневосточная, 32";-37.1651;180.708;"Северный";"2020-03-23 09:47:32";"2020-03-23 09:47:32"
"4700f67d-5e44-4e99-a3fd-668d9fd04473";"Алтайская, 11";-40.7432;169.88;"Северный";"2020-03-23 06:13:22";"2020-03-23 06:13:22"
"476f995c-2cc2-41ed-a667-2bcc2afbc91a";"Таллинская, 12/2";-38.7745;177.693;"Северный";"2020-03-23 09:11:22";"2020-03-23 09:11:22"
"47981952-a310-4d00-a026-f36f0ec98431";"Целинная, 38";-46.4464;175.552;"Северный";"2020-03-23 08:17:28";"2020-03-23 08:17:28"
"47e98b0a-d0dd-47e6-9fbf-10e0d147fbc3";"Днепропетровская, 21";-43.6339;172.318;"Северный";"2020-03-23 06:24:55";"2020-03-23 06:24:55"
"480280c1-9fb2-4ffd-b709-8f7b12e5e1aa";"Павлова, 1";-61.8839;113.052;"Северный";"2020-03-24 10:05:30";"2020-03-24 10:05:30"
"481a5f0d-15a8-4dad-bdeb-10a15c1b0c87";"Набережная, 11";-73.0401;45.7396;"Северный";"2020-03-20 06:19:40";"2020-03-20 06:19:40"
"48330192-13e8-4fb2-a6b3-f7dfac0a3be4";"Нурмагамбетова, 112б";-52.4185;143.51;"Северный";"2020-03-21 05:21:19";"2020-03-21 05:21:19"
"48754090-f10a-41d8-a890-2670371d96f5";"Одесская, 10";-46.6495;159.646;"Северный";"2020-03-21 05:47:51";"2020-03-21 05:47:51"
"492a860d-b409-45e3-976e-2b36de7ce853";"Мира, 50б";-53.0826;71.0885;"Северный";"2020-03-21 03:08:19";"2020-03-21 03:08:19"
"4931151d-2f3a-4687-a54d-cfe42ac896dc";"​Привокзальная площадь, 1в";-49.6529;101.69;"Северный";"2020-03-21 04:15:08";"2020-03-21 04:15:08"
"49531945-cb26-46a2-b40c-c87bb9be50ba";"Камзина, 14";-77.3995;118.896;"Северный";"2020-03-24 09:42:57";"2020-03-24 09:42:57"
"4965c7f9-1068-453c-bf67-132d75b067de";"Мира, 50";-53.4576;70.5495;"Северный";"2020-03-21 03:07:55";"2020-03-21 03:07:55"
"49787339-2ede-4ef0-aa7f-531b21b3ad09";"Лермонтова, 55";-75.1451;64.3092;"Центральный";"2020-09-13 12:48:46";"2020-09-13 12:48:46"
"49e67b6d-1dd4-4997-8cf3-76c6c48616d4";"Украинская, 19";-48.8682;159.083;"Северный";"2020-03-21 05:45:48";"2020-03-21 05:45:48"
"49f2b925-7436-437f-b983-870e5361bb6e";"Хабаровская, 18";-43.981;166.237;"Северный";"2020-03-21 06:22:04";"2020-03-21 06:22:04"
"4a1cb249-8391-46f8-b84c-762d6f6f12c6";"Сулейменова, 6";-39.8995;185.865;"Северный";"2020-03-23 10:04:02";"2020-03-23 10:04:02"
"4a245c33-fe98-4ede-a4ef-ea0b1f46a38c";"Павлова 38";-78.4107;109.337;"Северный";"2020-10-05 17:24:16";"2020-10-05 17:24:16"
"4a470678-3825-47c1-b225-f958e3839bdc";"Сураганова, 4/1а";-53.8682;102.677;"Северный";"2020-03-24 08:53:08";"2020-03-24 08:53:08"
"4a868e9a-1a26-46b1-ae7f-a4755e000be5";"Камзина, 364";-207.802;146.374;"Южный";"2020-09-10 02:24:12";"2020-09-10 02:24:12"
"4aa14fc1-33bb-4f10-bfcf-b99fe5012d30";"Айманова, 32";-45.1182;16.5052;"Северный";"2020-03-20 04:04:16";"2020-03-20 04:04:16"
"4abd7c89-d345-46e4-b7f9-1e6149ec5944";"Хабаровская, 4";-40.462;165.458;"Северный";"2020-03-21 06:45:26";"2020-03-21 06:45:26"
"4ac4856f-6b0f-4107-b8a2-4a2454605d4d";"Пензенская, 20";-48.2701;161.635;"Северный";"2020-03-21 05:54:22";"2020-03-21 05:54:22"
"4b01ed08-6f0d-49a2-bb3a-36ddd86c73e1";"Генерала Дюсенова, 3";-54.1607;58.6589;"Северный";"2020-03-20 14:29:13";"2020-03-20 14:29:13"
"4b1cbe4d-8db5-4dff-a66b-70390634e9a0";"Сибирская, 10";-42.3057;164.005;"Северный";"2020-03-21 06:33:06";"2020-03-21 06:33:06"
"4b1e8194-efc3-427d-b4c9-ed03ee7eecca";"Ломова 32/1";-146.004;63.0827;"Центральный";"2020-09-14 04:32:12";"2020-09-14 04:32:12"
"4b2a049f-f5c5-43b9-9c94-f90fbcab5e9b";"​Лермонтова, 50/1";-73.3682;59.6146;"Северный";"2020-03-20 09:52:58";"2020-03-20 09:52:58"
"4b72fbde-f079-45a6-a917-2fec953f49fe";"Ткачева, 11";-175.54;61.9836;"Южный";"2020-09-12 14:29:45";"2020-09-12 14:29:45"
"4b741118-05ae-4b91-b788-38b89afbebc6";"Дерова, 9а";-40.9419;189.206;"Северный";"2020-03-23 10:12:52";"2020-03-23 10:12:52"
"4b956453-b90a-498e-962f-f3a03d74c8b4";"Торайгырова, 50";-58.0513;58.6667;"Северный";"2020-03-20 12:20:50";"2020-03-20 12:20:50"
"4bfc4d94-e012-47ea-8ec7-e183bc36d9e7";"Сураганова, 18/1";-64.9151;103.161;"Северный";"2020-03-24 08:45:01";"2020-03-24 08:45:01"
"4bff97ae-4aa3-488f-8b0c-7ab609ffc8fe";"Нурмагамбетова, 100/1";-52.8526;135.99;"Северный";"2020-03-21 05:18:31";"2020-03-21 05:18:31"
"4c32cc21-1fd4-47b5-97b7-d2aad691462c";"Муялдинская, 31";-41.2901;176.99;"Северный";"2020-03-23 08:23:17";"2020-03-23 08:23:17"
"4c5dc147-3c3a-49f5-aa62-acc83dbd0a74";"Запорожская, 37";-46.6651;174.568;"Северный";"2020-03-23 08:15:22";"2020-03-23 08:15:22"
"4c7526a7-e84f-43d2-a71e-214257545ac7";"Дальневосточная, 42/1";-40.337;181.443;"Северный";"2020-03-23 09:45:21";"2020-03-23 09:45:21"
"4c7f2cb9-c84e-40ff-a91f-579956c4239f";"​Академика Бектурова, 2/1";-49.8839;61.2083;"Северный";"2020-03-21 02:52:44";"2020-03-21 02:52:44"
"4c88600a-0322-470d-83c3-57c32f653134";"Лермонтова, 114";-70.4464;98.0521;"Северный";"2020-03-24 08:41:01";"2020-03-24 08:41:01"
"4c892ada-81c9-4497-8198-1d18ed0aaff9";"Торайгырова, 18";-52.2276;38.3333;"Северный";"2020-03-20 11:13:04";"2020-03-20 11:13:04"
"4c9d44d9-7c55-4703-9c08-8cdf551f0831";"Генерала Дюсенова, 2";-52.2432;55.9896;"Северный";"2020-03-20 12:19:50";"2020-03-20 12:19:50"
